prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive__gep_anx_07,"Read the following short scenario.

Scenario:
Priya accepted a job offer in a new city before securing housing. With her start date two weeks away, the apartments she can afford keep disappearing from listings within hours of posting. She has three browser tabs open with saved searches, each set to refresh automatically, and she checks them during meetings she cannot fully excuse herself from.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive,general,emotion,anxiety,medium,neutral,none,none,none,none,none,none,positive,gep_anx_07,0.85,7,emotion,"Anxiety via narrowing practical options and divided attention under time pressure, stopping short of desperation framing per cell rules."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive__gep_anx_08,"Read the following short scenario.

Scenario:
Hector is piloting a small commercial drone for an aerial survey when a sensor warning appears that he has not encountered before. The manual is on his laptop back in the van. He reduces speed and holds altitude while mentally running through the possible causes, aware that the client is watching from the field below and the battery indicator is dropping at its normal rate.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive,general,emotion,anxiety,medium,neutral,none,none,none,none,none,none,positive,gep_anx_08,0.85,7,emotion,Unresolved technical uncertainty with observer pressure and limited information. Evokes attentional narrowing without explicit emotion labels or risk framing.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive__gep_anx_09,"Read the following short scenario.

Scenario:
Clara's research paper is under review at a journal whose decision will determine whether she meets the tenure-track requirement for the year. The editor's estimated response window closed four days ago. She finds herself opening the submission portal mid-conversation with colleagues, glancing at the status field, and then returning to the discussion without mentioning it.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive,general,emotion,anxiety,medium,neutral,none,none,none,none,none,none,positive,gep_anx_09,0.85,7,emotion,Professional stakes with covert monitoring behavior and social concealment. Medium anxiety without explicit labels or casino framing.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive__gep_anx_10,"Read the following short scenario.

Scenario:
Nick is driving his younger sister to a hospital appointment when traffic stops completely on the highway. The appointment window is forty minutes away. He checks the navigation app, switches to a secondary route view, then back again. He keeps both hands on the wheel even while stationary and does not turn on the radio as he normally would.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__anxiety__neutral__none__none__none__positive,general,emotion,anxiety,medium,neutral,none,none,none,none,none,none,positive,gep_anx_10,0.85,7,emotion,"Time-sensitive situational pressure with behavioral markers of heightened alertness. No forbidden emotion words, no casino, no explicit risk orientation."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_01,"Read the following short scenario.

Scenario:
Before crossing the street, the woman pauses at the curb and scans both directions twice. A car she did not initially notice rolls through the intersection slowly. She waits until it clears completely before stepping off the sidewalk, checking once more over her shoulder as she goes.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_01,0.85,7,emotion,"Evokes medium caution through deliberate, repeated checking behavior before acting. No emotion words, no casino context, no risk framing."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_02,"Read the following short scenario.

Scenario:
The contractor reviews the building plans a second time before ordering materials. He marks two measurements that seem inconsistent with the foundation specs and sets the order aside until he can confirm the numbers with the architect. The delay costs him a day, but he does not proceed without the verification.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_02,0.85,7,emotion,"Caution through deliberate pause and verification before committing resources. Concrete professional setting, no explicit emotion labels."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_03,"Read the following short scenario.

Scenario:
She receives a link in an email from an unfamiliar sender claiming to be her bank. Rather than clicking it, she opens a separate browser tab, navigates to the bank's website directly, and logs in that way to check her account. She does not engage with the original message further.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_03,0.85,7,emotion,Caution evoked through information-verification behavior and deliberate route choice around a potential hazard. No emotion labels.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_04,"Read the following short scenario.

Scenario:
The hiker reaches a section of trail where the path narrows along a steep drop. He slows his pace, moves closer to the rock face on his left, and tests each foothold before shifting his weight. He does not look down at the valley below and keeps both hands in contact with the stone wall until the narrow section ends.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_04,0.85,7,emotion,Physical caution expressed through deliberate movement pattern and attentional control in a risky environment. No explicit emotion words.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_05,"Read the following short scenario.

Scenario:
Before signing the lease, the tenant reads each clause a second time and flags three sections she wants the landlord to clarify in writing. She does not hand over the deposit until she receives the written responses and has time to compare them against what she was told verbally during the showing.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_05,0.85,7,emotion,Caution through staged commitment and demand for written confirmation before finalizing a consequential decision. No emotion labels.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_06,"Read the following short scenario.

Scenario:
The pharmacist notices the prescribed dose listed on the label is higher than the standard range for a patient of that weight. He sets the prescription aside, contacts the prescribing physician's office, and waits for a callback before filling the order. The patient is asked to return later in the afternoon.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_06,0.85,7,emotion,"Professional caution expressed as a deliberate interruption of routine workflow pending verification. Neutral risk orientation, no gambling context."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_07,"Read the following short scenario.

Scenario:
She notices a faint smell of gas near the stove. Rather than assuming it is residual from cooking, she turns off the burner, opens the kitchen window, and steps outside while the room airs out. She does not re-enter until the smell is completely gone and waits an extra few minutes before relighting the pilot.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_07,0.85,7,emotion,Caution evoked through proportionate but unhurried safety behavior in response to an ambiguous sensory cue. No explicit emotion words.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_08,"Read the following short scenario.

Scenario:
The investor reviews the quarterly report a second time and notices revenue growth is concentrated in a single product line. He does not increase his position despite the positive headline numbers, choosing instead to wait for the next filing before making any changes to his allocation.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_08,0.85,7,emotion,"Caution through deliberate restraint from action based on incomplete information. Financial domain, no casino framing, risk orientation kept neutral."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_09,"Read the following short scenario.

Scenario:
Before the surgery team proceeds, the lead surgeon calls a brief pause and asks each member to verbally confirm the site and procedure. One technician had not yet initialed the checklist. The surgeon waits for the form to be completed before giving the signal to continue.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_09,0.85,7,emotion,"Institutional caution expressed through procedural interruption and collective verification. Concrete high-stakes setting, no explicit affect labels."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive__gep_caution_10,"Read the following short scenario.

Scenario:
The driver merges onto the highway but notices the car ahead is maintaining an unusually short following distance behind a truck. He eases off the accelerator and lets a gap open between himself and the vehicle in front, keeping his speed a few miles per hour below the flow of surrounding traffic until the truck exits.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__caution__neutral__none__none__none__positive,general,emotion,caution,medium,neutral,none,none,none,none,none,none,positive,gep_caution_10,0.85,7,emotion,"Caution through proactive spacing behavior and speed adjustment in response to observed risk in the environment. No emotion words, neutral risk orientation."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_01,"Read the following short scenario.

Scenario:
After weeks of waiting to hear back about her apartment application, Maya receives a message confirming her move-in date. Her shoulders drop slightly and her grip on her phone loosens. She sets it face-down on the table and sits quietly for a moment before opening her calendar to schedule the movers.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_01,0.85,7,emotion,Evokes relief through physical decompression cues and a shift from tense waiting to forward planning. No explicit emotion words. Non-casino domain.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_02,"Read the following short scenario.

Scenario:
The surgeon emerges from the operating room and tells the family gathered in the waiting area that the procedure went smoothly and the patient is stable. One family member exhales slowly and leans back in the chair, unclenching hands that had been folded tightly in their lap for the past three hours.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_02,0.85,7,emotion,Tension-release structure conveyed through posture and breath. Sustained anticipatory wait resolved by good news. No explicit emotion words.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_03,"Read the following short scenario.

Scenario:
Daniel had been monitoring the weather forecast all week before his daughter's outdoor graduation ceremony. On the morning of the event, he steps outside, looks up at a clear sky, and pauses. He puts his phone back in his pocket without checking the radar again and starts loading chairs into the car.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_03,0.85,7,emotion,Compulsive monitoring behavior ceases once uncertainty resolves favorably. Structural cue for reduced vigilance after positive outcome.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_04,"Read the following short scenario.

Scenario:
After submitting the final version of her thesis, Priya closes her laptop and pushes it to the far edge of her desk. She walks to the kitchen, pours a glass of water, and stands at the window watching traffic pass below. The draft she had been revising for eleven months is no longer her responsibility to fix.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_04,0.85,7,emotion,"Relief implied through cessation of prolonged high-stakes effort and a quiet, unhurried behavioral shift. No explicit emotion labels."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_05,"Read the following short scenario.

Scenario:
The overdue invoice that had been threatening to stall the entire project finally clears the client's payment system. The project lead closes the spreadsheet tracking outstanding balances and, for the first time in two weeks, does not reopen it before the end of the workday.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_05,0.85,7,emotion,Financial uncertainty resolved; relief marked by discontinuation of anxious monitoring behavior rather than explicit emotion statement.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_06,"Read the following short scenario.

Scenario:
After a month of speculation, the company announces that the regional office where Tomás works will not be part of the upcoming restructuring. He reads the memo twice, sets it aside, and spends the rest of his lunch break finishing a meal he had barely touched in recent weeks.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_06,0.85,7,emotion,Job-security threat lifts; behavioral normalcy returning to appetite and reduced re-reading behavior signals resolution of prolonged strain.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_07,"Read the following short scenario.

Scenario:
The lab results arrive showing no abnormalities. Claudia reads the report, then closes the browser tab that had been pinned open on her screen for four days. She picks up a novel she had set aside weeks earlier and finds the page she had bookmarked.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_07,0.85,7,emotion,Sustained dread around medical uncertainty resolved; return to postponed leisure activity and closure of a persistently open information source signal reduced threat monitoring.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_08,"Read the following short scenario.

Scenario:
The missing child is found safe two blocks from the park, sitting with a neighbor who had recognized her. The father, who had been circling the area on foot for forty minutes, stops walking the moment he hears the news through the phone and stands still on the sidewalk before turning toward the address.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_08,0.85,7,emotion,Acute high-stakes search resolved; physical stillness after sustained movement captures the release of tension without naming it.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_09,"Read the following short scenario.

Scenario:
The contract that had been under legal review for six weeks is finally signed by all parties. The lead negotiator sends a brief confirmation email to her team, then steps away from her desk and takes a longer lunch than usual, leaving her phone on silent for the first time since negotiations began.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_09,0.85,7,emotion,Protracted professional uncertainty ends favorably; deliberate disengagement from communication devices signals reduced vigilance rather than explicit emotion.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive__gep_relief_10,"Read the following short scenario.

Scenario:
After days of heavy rain that had threatened to flood the basement, the storm system moves east and the water in the sump pit begins to recede. Owen checks the level one more time with a flashlight, then leaves the basement door open instead of latching it and goes upstairs to sleep.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__relief__neutral__none__none__none__positive,general,emotion,relief,medium,neutral,none,none,none,none,none,none,positive,gep_relief_10,0.85,7,emotion,Environmental threat resolves; reduced precautionary behavior and willingness to sleep convey tension release structurally. No explicit emotion words.
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_01,"Read the following short scenario.

Scenario:
After finishing the last item on her checklist, Mara sets her pen down and glances out the window. The afternoon light is steady. She has no outstanding tasks, no pending messages, and nothing scheduled until evening. She makes a cup of tea and sits with it at the kitchen table, watching a bird move along the fence.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_01,0.85,7,emotion,"Evokes medium-intensity calm through completed tasks, absence of pending demands, and quiet sensory detail. No emotion words, no casino context, no risk orientation."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_02,"Read the following short scenario.

Scenario:
Daniel closes his laptop after submitting the final report. The office has emptied out, and the building is quiet. He organizes his desk slowly, stacking folders by size, and then leans back in his chair. His breathing is even. The only sound is the ventilation system cycling on and off in the hallway.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_02,0.85,7,emotion,"Calm evoked through task completion, physical stillness, orderly behavior, and minimal sensory environment. No forbidden labels, no gambling context."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_03,"Read the following short scenario.

Scenario:
On the last day of a long hiking trip, Priya reaches the trailhead with an hour to spare before her ride arrives. She sits on a flat rock, unlaces her boots, and watches the stream below. There is nothing left to navigate, no elevation to track. She lets her attention drift between the water and the clouds.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_03,0.85,7,emotion,"Calm through physical rest after goal completion, diffuse attention, and absence of navigational demands. No risk or casino elements."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_04,"Read the following short scenario.

Scenario:
The lab results came back within normal range, and the physician noted no follow-up was required. Marcus files the paperwork and returns to his usual routine. He eats lunch at his regular time, reads through a backlog of journal articles, and leaves the office at his normal hour without adjusting any plans.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_04,0.85,7,emotion,"Calm implied through routine restoration, absence of urgency, and unchanged behavior after neutral outcome. No emotion labels used."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_05,"Read the following short scenario.

Scenario:
After a long negotiation, both parties signed the agreement and shook hands. Lena gathered her documents without hurrying, exchanged a few brief pleasantries, and took the elevator down to street level. She walked to her car at an unhurried pace, noticing the temperature had dropped since morning.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_05,0.85,7,emotion,"Calm conveyed through unhurried movement, low salience of sensory detail, and absence of urgency post-resolution. Third-person narration, no forbidden words."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_06,"Read the following short scenario.

Scenario:
The ferry crossing takes forty minutes. Tomás finds a seat near the stern, away from the cluster of passengers at the front. He watches the wake spread out behind the boat and lets the engine noise settle into the background. He does not check his phone. The opposite shore slowly comes into focus.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_06,0.85,7,emotion,"Calm through passive, low-demand transit situation, reduced external stimulation, and sustained but diffuse attention. No risk or casino elements."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_07,"Read the following short scenario.

Scenario:
With the semester finished, Yuki returns to her apartment to find it exactly as she left it. She unpacks her bag methodically, does a load of laundry, and makes a simple dinner. She has no deadlines for the next two weeks. She reads for a while before turning the light off at her usual time.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_07,0.85,7,emotion,"Calm via structured, unhurried domestic activity following a period of demand. Routine signals absence of threat or urgency. No forbidden surface labels."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_08,"Read the following short scenario.

Scenario:
The architect hands off the completed set of drawings and receives confirmation that the client has approved them. He spends the afternoon organizing his reference files and updating his project log. By late afternoon the office is quiet and the remaining work is routine. He schedules no extra hours for the week.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_08,0.85,7,emotion,"Calm through approval of work, shift to routine tasks, and no extended hours. Reflects settled attentional state without any explicit emotion word."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_09,"Read the following short scenario.

Scenario:
After the overnight shift, Renata takes the long way home through the park. The paths are mostly empty at that hour. She walks without earphones, tracking the sound of her footsteps on the gravel. She stops briefly at a bench, sits for a few minutes, then continues toward her apartment at the same pace.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_09,0.85,7,emotion,"Calm evoked through post-shift decompression, low stimulation environment, and steady unhurried movement. No risk orientation or gambling cues."
final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive__gep_calm_10,"Read the following short scenario.

Scenario:
The software deployment finished without errors overnight, and the monitoring dashboard showed no alerts through the morning. The engineer reviews the logs at her desk, confirms all services are running within expected parameters, and marks the ticket closed. She refills her coffee and moves on to the next item in her queue.

Do not answer yet. Continue processing the scenario.",final_general_emotion,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_positive,final_inference_prompt_generation_v1__sonnet__general_emotion_positive__calm__neutral__none__none__none__positive,general,emotion,calm,medium,neutral,none,none,none,none,none,none,positive,gep_calm_10,0.85,7,emotion,"Calm through error-free outcome, confirmation of normal parameters, and smooth transition to next task. Attentional state is settled and forward-directed without any explicit emotion label."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__regret__neutral__none__none__matched__control__ctrl_reg_01,"Read the following short scenario.

Scenario:
A contractor finishes a kitchen renovation on schedule and within budget. The client reviews the completed work, notes a few minor finishing details, and signs off on the project. The contractor files the paperwork, collects payment, and moves on to the next job listed in the queue.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__regret__neutral__none__none__matched__control,general,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl_reg_01,0.85,7,none,"Matched to regret cell: decision-outcome structure preserved, counterfactual fixation removed, affective tone flat, no emotion words."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__regret__neutral__none__none__matched__control__ctrl_reg_02,"Read the following short scenario.

Scenario:
A graduate student submits a fellowship application two days before the deadline. She includes the required writing samples, fills in the budget form, and emails the completed packet to the program coordinator. She then returns to her dissertation chapter and continues drafting the next section.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__regret__neutral__none__none__matched__control,general,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl_reg_02,0.85,7,none,Decision with a clear prior action and neutral forward movement; no dwelling on what could have been done differently.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__regret__neutral__none__none__matched__control__ctrl_reg_03,"Read the following short scenario.

Scenario:
A logistics manager reviews last quarter's delivery data. Several routes performed below target, and two performed above. He records the figures in the tracking spreadsheet, schedules a brief team meeting for Thursday, and closes the report.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__regret__neutral__none__none__matched__control,general,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl_reg_03,0.85,7,none,Mixed outcome presented without evaluative fixation or counterfactual structure; affective tone neutral throughout.
