prompt_id,projection,token_count,split,pair_id,pair_role,domain,realization_frame,outcome_valence,amount_bucket,risk_context,behavior_target,source_llm
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__dir_real_money_02__paper_open,-28488.404296875,58,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__dir_real_money_02,paper_open,compensation_bonus,paper_open,gain,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__dir_real_money_02__realized_closed,-28632.267578125,53,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,gain,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_01__paper_open,-28585.15625,68,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_01,paper_open,compensation_bonus,paper_open,gain,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_01__realized_closed,-27894.1328125,62,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_01,realized_closed,compensation_bonus,realized_closed,gain,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_02__paper_open,-28060.779296875,62,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_02,paper_open,compensation_bonus,paper_open,gain,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_02__realized_closed,-27976.486328125,64,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,gain,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_01__paper_open,-29263.3515625,56,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_01,paper_open,compensation_bonus,paper_open,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_01__realized_closed,-28718.806640625,55,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_01,realized_closed,compensation_bonus,realized_closed,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_02__paper_open,-28728.34765625,49,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_02,paper_open,compensation_bonus,paper_open,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_02__realized_closed,-28660.291015625,60,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_01__paper_open,-29066.0546875,62,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_01,paper_open,compensation_bonus,paper_open,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_01__realized_closed,-28706.814453125,53,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_01,realized_closed,compensation_bonus,realized_closed,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_02__paper_open,-28720.736328125,64,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_02,paper_open,compensation_bonus,paper_open,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_02__realized_closed,-29006.583984375,57,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_01__paper_open,-28608.375,64,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_01,paper_open,compensation_bonus,paper_open,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_01__realized_closed,-28242.87890625,56,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_01,realized_closed,compensation_bonus,realized_closed,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_02__paper_open,-28988.65234375,55,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_02,paper_open,compensation_bonus,paper_open,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_02__realized_closed,-28406.68359375,66,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_loss_02,realized_closed,compensation_bonus,realized_closed,loss,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01__paper_open,-28793.265625,54,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01,paper_open,compensation_bonus,paper_open,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01__realized_closed,-28221.08203125,55,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01,realized_closed,compensation_bonus,realized_closed,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02__paper_open,-28920.5546875,53,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02,paper_open,compensation_bonus,paper_open,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02__realized_closed,-28592.8828125,57,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01__paper_open,-28296.712890625,67,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01,paper_open,compensation_bonus,paper_open,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01__realized_closed,-27518.67578125,63,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01,realized_closed,compensation_bonus,realized_closed,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_02__paper_open,-28403.51953125,66,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_02,paper_open,compensation_bonus,paper_open,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_02__realized_closed,-28077.970703125,58,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01__paper_open,-29210.099609375,63,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01,paper_open,compensation_bonus,paper_open,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01__realized_closed,-28888.234375,59,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01,realized_closed,compensation_bonus,realized_closed,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02__paper_open,-28927.859375,60,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02,paper_open,compensation_bonus,paper_open,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02__realized_closed,-29005.5625,54,direction_val,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02,realized_closed,compensation_bonus,realized_closed,neutral,large,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open__paper_open,-29825.4296875,54,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open__realized_closed,-28432.869140625,60,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open__paper_open,-29137.265625,55,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open__realized_closed,-28534.8828125,50,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open__paper_open,-29404.560546875,62,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open__realized_closed,-29141.044921875,57,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open__paper_open,-28823.849609375,71,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open__realized_closed,-28840.447265625,56,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_01_open__paper_open,-29717.802734375,65,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_01_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_01_open__realized_closed,-28965.263671875,62,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_01_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_02_open__paper_open,-29244.345703125,62,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_02_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_02_open__realized_closed,-28827.837890625,56,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_gain_02_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_01__paper_open,-28375.091796875,64,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_01,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_01__realized_closed,-27848.365234375,52,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_01,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_02__paper_open,-28838.81640625,55,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_02,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_02__realized_closed,-28169.27734375,49,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_grade_loss_02,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_01__paper_open,-28442.4375,66,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_01,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_01__realized_closed,-28121.427734375,61,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_01,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_02__paper_open,-28177.064453125,66,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_02,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_02__realized_closed,-27870.662109375,61,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_grade_loss_02,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open__paper_open,-29389.130859375,65,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open__realized_closed,-28891.466796875,63,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open__paper_open,-29066.759765625,68,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open__realized_closed,-28329.31640625,61,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_01_open__paper_open,-29201.87109375,67,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_01_open,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_01_open__realized_closed,-28765.931640625,57,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_01_open,realized_closed,academic_grades,realized_closed,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_02_open__paper_open,-29798.3515625,70,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_02_open,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_02_open__realized_closed,-28702.541015625,63,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_grade_02_open,realized_closed,academic_grades,realized_closed,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_01_open__paper_open,-28410.08203125,59,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_01_open,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_01_open__realized_closed,-27907.59765625,57,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_01_open,realized_closed,academic_grades,realized_closed,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_02_open__paper_open,-28671.54296875,52,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_02_open,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_02_open__realized_closed,-28126.94921875,50,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_002__acad_grades_neutral_02_open,realized_closed,academic_grades,realized_closed,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_01_open__paper_open,-29924.80078125,64,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_01_open,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_01_open__realized_closed,-29043.1640625,59,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_01_open,realized_closed,academic_grades,realized_closed,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_02_open__paper_open,-28852.31640625,70,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_02_open,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_02_open__realized_closed,-28920.16796875,66,direction_train,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_train__academic_grades__none__neutral__paired__neutral__none__none__paired__part_003__acad_grade_neutral_02_open,realized_closed,academic_grades,realized_closed,neutral,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open__paper_open,-28525.701171875,66,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open__realized_closed,-28270.673828125,56,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_01_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open__paper_open,-28352.82421875,61,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
