prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl_frust_09,"Read the following short scenario.

Scenario:
A nurse updates patient charts at the end of a shift, entering each set of observations into the records system. The software accepts every entry, the supervisor reviews the log, and the handover proceeds on schedule. The outgoing shift departs at the posted time.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__frustration__neutral__none__none__matched__control,general,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl_frust_09,0.85,7,none,"Professional procedural setting with sequential task completion; no system failures, no repeated effort, tone remains descriptive and flat."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl_frust_10,"Read the following short scenario.

Scenario:
An event coordinator sends venue confirmations to a list of vendors for an upcoming conference. Each vendor acknowledges receipt, confirms availability, and returns the signed agreement within the requested window. The coordinator updates the master schedule and closes the correspondence file.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__frustration__neutral__none__none__matched__control,general,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl_frust_10,0.85,7,none,"Coordination task with multiple parties; all responses arrive as expected, removing any structure of resistance or obstruction, tone neutral."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_01,"Read the following short scenario.

Scenario:
A freelance graphic designer submits a project proposal to a new client. While waiting for a response, she takes on two smaller jobs to keep her schedule full. She follows up once after a week and then moves on to the next item in her queue, treating the pending reply as one of several open items rather than a critical decision point.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_01,0.85,7,none,"Matched to desperation-framing structure (resource/time pressure context) but removes urgency, scarcity, and last-chance pressure. Flat affective tone; no explicit emotion words."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_02,"Read the following short scenario.

Scenario:
A mid-level accountant at a regional firm learns that two colleagues have transferred to other departments. He updates his task list accordingly, redistributes a few recurring reports, and schedules a brief meeting with his manager to clarify priorities. The adjustment takes about an afternoon and does not alter his broader project timeline.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_02,0.85,7,none,"Preserves a narrowing-resources situation (reduced team) but strips urgency and scarcity framing. Practical, procedural tone throughout."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_03,"Read the following short scenario.

Scenario:
A graduate student's primary research supervisor goes on sabbatical for a semester. She arranges meetings with a secondary advisor, adjusts her writing schedule by two weeks, and continues working through her existing data set. The transition involves some coordination but proceeds without interruption to her overall progress.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_03,0.85,7,none,"Topic mirrors a constraint scenario (loss of key support) with ordinary, neutral resolution. No urgency, no last-chance framing, affective tone flat."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_04,"Read the following short scenario.

Scenario:
A small-business owner notices that foot traffic in the shop has declined over the past two months. She reviews her sales data, adjusts her inventory order for the following quarter, and tests a modest change to the store's display layout. She notes the figures in her monthly report and plans to reassess after the next cycle.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_04,0.85,7,none,Preserves a declining-resource situation matched to desperation framing but replaces urgency with routine evaluation and measured adjustment.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_05,"Read the following short scenario.

Scenario:
A software contractor finishes a six-month engagement and has one new project confirmed for the following month. He spends the intervening weeks updating his portfolio, responding to a few inbound inquiries, and completing a short online course. The gap between contracts is within his usual range and fits his planned schedule.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_05,0.85,7,none,"Matches the structural template of a narrowing-options scenario (gap in income) but the gap is framed as routine and anticipated, removing scarcity pressure entirely."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_06,"Read the following short scenario.

Scenario:
A nurse working in a busy outpatient clinic finishes a standard shift and hands off remaining patient notes to the incoming colleague. She logs her hours, checks that all documentation is complete, and drives home. The handoff follows the clinic's usual protocol and takes about fifteen minutes.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_06,0.85,7,none,"Setting involves a high-stakes environment (healthcare) structurally matched to desperation contexts, but the scenario is procedurally routine with no pressure, scarcity, or urgency."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_07,"Read the following short scenario.

Scenario:
A homeowner's water heater reaches the end of its expected service life. He contacts two plumbers, receives quotes, schedules the replacement for the following weekend, and arranges for a neighbor to be present during the installation. The process is straightforward and fits within his annual maintenance budget.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_07,0.85,7,none,Infrastructure failure matched in topic to a narrowing-options scenario but resolved through normal planning channels without urgency or last-chance framing.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_08,"Read the following short scenario.

Scenario:
A junior marketing analyst is assigned to cover a colleague's accounts while that colleague takes extended leave. She reviews the account files, drafts a brief handover summary, and adds the additional tasks to her existing project tracker. Her manager confirms the workload is manageable and sets a check-in for the following Friday.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_08,0.85,7,none,"Added workload mirrors a constrained-capacity situation but is handled through standard workplace coordination. No urgency, no resource scarcity, affective tone neutral."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_09,"Read the following short scenario.

Scenario:
A postdoctoral researcher submits a grant application to a funding body. After submission, he returns to his laboratory work and continues collecting data. He is aware that results are typically communicated within three months and plans his next set of experiments accordingly, treating the pending outcome as one of several factors in his annual schedule.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_09,0.85,7,none,Funding uncertainty matched to desperation-adjacent topic but framed as an ordinary professional process with planned contingency and no last-chance pressure.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl_desp_gen_10,"Read the following short scenario.

Scenario:
A retail buyer for a mid-size clothing chain learns that one of her regular suppliers is discontinuing a product line at the end of the season. She reviews the category's sales data, identifies two alternative suppliers from an existing vendor list, and schedules calls with each. She notes the transition in her planning document and continues with the rest of the quarter's orders.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__desperation__neutral__none__none__matched__control,general,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl_desp_gen_10,0.85,7,none,"Supply loss matched in structural shape to a narrowing-options scenario but resolved through routine sourcing procedures. No urgency, no scarcity pressure, flat affective tone."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_01,"Read the following short scenario.

Scenario:
A software developer reviews two project proposals on her desk. One involves familiar tools and a predictable timeline; the other uses a newer framework she has not worked with before. She notes the estimated completion dates and resource requirements for each, then sets both aside to consult with her team before making a final decision.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_01,0.85,7,none,"Matched control: two-option choice framing without pull toward either option; flat affective tone, no emotional cognitive pattern."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_02,"Read the following short scenario.

Scenario:
A graduate student passes the campus bakery on his way to the library. The display case holds several items he has seen before. He checks the time, notes that he has a reading due in an hour, and continues walking toward the building entrance.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_02,0.85,7,none,Matched control: proximity to an appealing object without any pull or internal conflict; neutral decision framing.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_03,"Read the following short scenario.

Scenario:
A financial analyst receives a message about an investment seminar scheduled for the following week. The event overlaps with a standing team meeting. She adds both appointments to her calendar and forwards the seminar details to her manager for input on scheduling priority.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_03,0.85,7,none,"Matched control: competing schedule items handled procedurally; no urgency, scarcity, or emotional pull."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_04,"Read the following short scenario.

Scenario:
A high school coach walks past the equipment room and notices that a new set of training gear has been delivered. The items are still in their boxes. He checks the inventory list against the purchase order, confirms the count is correct, and locks the room until the scheduled distribution day.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_04,0.85,7,none,Matched control: proximity to new desirable items resolved through routine procedure; flat affective tone.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_05,"Read the following short scenario.

Scenario:
A marketing coordinator notices that a competing agency's campaign has generated significant online engagement. She documents the metrics in a shared spreadsheet and schedules a brief review with her director to compare the figures against their own current project benchmarks.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_05,0.85,7,none,Matched control: observation of an external attractive outcome handled analytically; no internal pull or emotional response.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_06,"Read the following short scenario.

Scenario:
A city planner reviews a proposal to rezone a parcel of land near the waterfront. The document outlines two permitted uses. He reads through the environmental impact section, marks several pages for follow-up, and places the file in the review queue for the next planning commission meeting.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_06,0.85,7,none,Matched control: two-option decision framing with procedural handling; no preference signal or affective charge.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_07,"Read the following short scenario.

Scenario:
A nurse finishing a long shift passes the hospital cafeteria, where the evening menu is still being served. She checks her phone for the bus schedule, sees she has twelve minutes, and decides whether to stop or continue to the transit stop based on the posted departure time.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_07,0.85,7,none,"Matched control: practical time-based decision near an available option; no emotional pull, urgency removed to flat tone."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_08,"Read the following short scenario.

Scenario:
A researcher attending a conference browses a vendor table displaying several recently published academic volumes. He picks up one title, reads the back cover, checks the price against the reimbursement limit on his department's travel policy, and returns it to the table before moving on to the next session.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_08,0.85,7,none,Matched control: evaluation of an available item resolved by external constraint; no internal conflict or pull.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_09,"Read the following short scenario.

Scenario:
A logistics manager receives an alert that a faster shipping option has become available for an outbound order. The upgrade carries an additional cost. She cross-references the client's delivery window, checks the budget line, and logs her selection in the order management system.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_09,0.85,7,none,Matched control: choice between standard and upgraded option handled through procedure; no emotional valence on either alternative.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control__gec_tempt_ctrl_10,"Read the following short scenario.

Scenario:
A museum curator walks through a storage room cataloguing donated items. One piece is outside the collection's usual scope but fits the criteria for an upcoming rotating exhibit. He photographs it, adds a condition note to the inventory form, and forwards the record to the acquisitions committee for a standard review.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__temptation__neutral__none__none__matched__control,general,emotion_control,temptation,none,neutral,none,none,none,none,none,matched,control,gec_tempt_ctrl_10,0.85,7,none,"Matched control: encounter with an appealing but boundary-case item resolved through institutional process; flat affective tone, no pull or internal conflict."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_01,"Read the following short scenario.

Scenario:
A software developer submits a project update to the team repository on a Tuesday afternoon. The rest of the team reviews the changes over the following days. The developer attends the weekly sync meeting and answers a few clarifying questions about the implementation. No revisions are requested, and the update is merged without further discussion.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_01,0.85,7,none,"Matched control for anxiety cell. Preserves professional-task structure and social-evaluation context but removes any threat appraisal, monitoring behavior, or uncertainty fixation. Affective tone is flat."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_02,"Read the following short scenario.

Scenario:
A graduate student submits her thesis chapter to her supervisor before the department deadline. The supervisor acknowledges receipt and schedules a review session for the following week. In the meantime, the student works on the next chapter. The review session proceeds as scheduled, and the supervisor provides standard written comments.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_02,0.85,7,none,"Matched to academic-evaluation settings common in anxiety paradigms. No vigilance, anticipatory dread, or threat framing. Outcome is routine and procedural."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_03,"Read the following short scenario.

Scenario:
A warehouse coordinator places a bulk order for supplies through the company's procurement portal. The order confirmation arrives within the hour, and the expected delivery window is listed as three to five business days. The coordinator logs the order number and moves on to the afternoon's inventory count.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_03,0.85,7,none,Preserves task-completion and waiting-period structure without uncertainty salience or outcome monitoring. Flat affective register throughout.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_04,"Read the following short scenario.

Scenario:
A high school teacher grades a set of end-of-unit essays over a weekend and enters the scores into the grade book on Sunday evening. On Monday she returns the essays in class. Several students ask about specific comments, and she answers each question before moving on to the next unit's introduction.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_04,0.85,7,none,"Social-evaluation context without performance threat or vigilance. The teacher is the evaluator, not the evaluated, removing the asymmetry common in anxiety scenarios."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_05,"Read the following short scenario.

Scenario:
A logistics analyst prepares a quarterly summary report and sends it to three department heads before the end of the month. Two of them reply with brief acknowledgments. The third sends a follow-up question about one data table, which the analyst clarifies by email the next morning. The report is filed in the shared drive.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_05,0.85,7,none,Preserves professional communication and mild asynchronous feedback loop without tension or threat appraisal. Response behavior is routine and non-escalating.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_06,"Read the following short scenario.

Scenario:
A municipal librarian catalogs a new shipment of donated books over two afternoons. She sets aside titles that duplicate existing holdings and enters the remainder into the library system. A colleague checks her work at the end of the week and confirms the entries are accurate. The surplus books are moved to the sale shelf.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_06,0.85,7,none,"Routine procedural task with peer review element. No stakes elevation, no performance uncertainty, no anticipatory attention to outcome. Flat tone throughout."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_07,"Read the following short scenario.

Scenario:
A construction site manager schedules a concrete pour for Thursday morning after checking the extended weather forecast. The forecast shows favorable conditions for the full day. The crew arrives on time, the pour proceeds according to plan, and the site manager signs off on the work log before the end of the shift.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_07,0.85,7,none,Weather-contingent planning context without the hypervigilant monitoring or worst-case framing associated with anxiety. Outcome is neutral and expected.
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_08,"Read the following short scenario.

Scenario:
A nurse practitioner completes a routine annual review for a patient with a stable chronic condition. She updates the medication list, orders standard lab work, and schedules the next appointment for twelve months out. The patient's records are updated in the clinic system before the end of the day.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_08,0.85,7,none,"Clinical context that could carry threat salience is deliberately neutralized by stable, routine framing. No ambiguous test results or pending evaluations."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_09,"Read the following short scenario.

Scenario:
An accountant reconciles the monthly expense reports for a mid-sized retail branch. She identifies two small discrepancies, traces each to a data-entry error, and corrects the figures in the ledger. Her manager reviews the reconciled statements the following morning and approves them without comment.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_09,0.85,7,none,"Error-discovery and correction sequence without escalation, rumination, or uncertainty about outcome. The resolution is straightforward and socially unremarkable."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control__ctrl_anx_10,"Read the following short scenario.

Scenario:
A landscape contractor completes a residential garden installation on a Friday and sends the client a project-completion notice along with photos of the finished work. The client replies the following Monday to confirm everything matches the agreed design. The contractor marks the job as closed and updates the scheduling board for the next project.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__anxiety__neutral__none__none__matched__control,general,emotion_control,anxiety,none,neutral,none,none,none,none,none,matched,control,ctrl_anx_10,0.85,7,none,"Service-delivery and client-approval structure without interpersonal tension, outcome uncertainty, or anticipatory monitoring. Closure is explicit and affectively neutral."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control__ctrl_caution_a,"Read the following short scenario.

Scenario:
A librarian returns a stack of borrowed reference books to their proper shelves before closing. She checks each spine against the catalog number, replaces any that were misfiled, and locks the reading room door on her way out. The building is quiet and the task proceeds without incident.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control,general,emotion_control,caution,none,neutral,none,none,none,none,none,matched,control,ctrl_caution_a,0.85,7,none,"Matched control for caution-domain prompts. Routine procedural task, flat affect, no risk orientation, no casino context, no realization frame."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control__ctrl_caution_b,"Read the following short scenario.

Scenario:
A park ranger records the morning water levels at three trail crossings, notes the measurements in a logbook, and radios the figures to the district office. The readings are within the usual seasonal range. He stows the logbook in his pack and continues along the path.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control,general,emotion_control,caution,none,neutral,none,none,none,none,none,matched,control,ctrl_caution_b,0.85,7,none,"Flat-affect control. Observable task completion, no urgency, no emotional valence, no risk cue, no gambling context."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control__ctrl_caution_c,"Read the following short scenario.

Scenario:
A pharmacist counts out tablets for a prescription, verifies the count against the order slip, and places the bottle in the labeled bag. A second technician initials the verification form. The customer is called to the counter and the transaction is completed.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control,general,emotion_control,caution,none,neutral,none,none,none,none,none,matched,control,ctrl_caution_c,0.85,7,none,"Procedural verification scenario. Neutral affect, no counterfactual structure, no risk orientation, matched sentence length and third-person narration."
final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control__ctrl_caution_d,"Read the following short scenario.

Scenario:
A civil engineer reviews load calculations for a pedestrian bridge segment before signing the approval sheet. She cross-references two earlier memos, confirms the figures match, and files the paperwork. The review is part of a standard project milestone.

Do not answer yet. Continue processing the scenario.",final_general_emotion_control,openrouter_generated,sonnet,anthropic/claude-sonnet-4.6,general_emotion_matched_control,final_inference_prompt_generation_v1__sonnet__general_emotion_matched_control__caution__neutral__none__none__matched__control,general,emotion_control,caution,none,neutral,none,none,none,none,none,matched,control,ctrl_caution_d,0.85,7,none,"Professional review context, no emotional tone, no risk-seeking or risk-avoidance framing, no casino or gambling elements."
