trial_id,condition,outcome_type,amount,run_number,model,temperature,prompt_version,prompt_text,response_text,parsed_wager,log_wager,valid,refusal_flag,parse_error_type,timestamp,request_id
2039,paper_loss_large,paper,-350,116,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:36:43.179058+00:00,req_fa2353f761c04337bef441a413f79652
2040,realized_loss_small,realized,-400,278,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:44.375583+00:00,req_bd3db0e157c443a2b3fb8fc2200cf842
2041,realized_loss_medium,realized,-1800,208,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:45.084233+00:00,req_e0bc785914d94b2a8c6ef6748d1081ed
2042,realized_loss_medium,realized,-1800,272,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-09T02:36:45.811177+00:00,req_fa5d8159b76c4b8f8529b87fc52be590
2043,realized_loss_large,realized,-3500,230,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:47.445530+00:00,req_c921a889126a494a82cfd8f4f652b54e
2044,paper_loss_large,paper,-350,201,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:36:48.060603+00:00,req_569ed29c50854a69965453be74d87bde
2045,realized_neutral,realized,-30,277,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:36:48.675014+00:00,req_f75037d74cd541e3a0de612eff4cbb13
2046,realized_loss_large,realized,-3500,276,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:49.475813+00:00,req_070ac57322ef45a6a12f6ada436aaf8a
2047,paper_gain_large,paper,150,288,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:50.517704+00:00,req_359aa807a0e9439a8d4ee92217d9473f
2048,paper_loss_large,paper,-350,122,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:36:51.051586+00:00,req_987ac5e2eefb441b8518af8d2d4ce042
2049,realized_loss_small,realized,-400,265,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:51.747439+00:00,req_fb69aa234f3d45948121b84b25120200
2050,paper_neutral,paper,0,245,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-09T02:36:52.668754+00:00,req_8d77edf5c1fd42aebc6ffc777a9bfcee
2051,paper_gain_small,paper,40,283,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:36:53.550754+00:00,req_217abe2475bf43169c811c6f3c7bd02f
2052,paper_neutral,paper,0,270,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:54.203955+00:00,req_8cc8be2fa8994e3394cf6488ff46ec72
2053,realized_loss_small,realized,-400,167,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:54.706071+00:00,req_fd66bdca00e14cdca9aebf5352db7dae
2054,realized_neutral,realized,-30,132,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:36:55.640232+00:00,req_4c60bfdc9c704a31b696399d884b3bba
2055,paper_loss_medium,paper,-200,104,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:36:56.380949+00:00,req_1ac978b0acf7437da813fa35abfe7c1d
2056,realized_gain,realized,200,111,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:57.276778+00:00,req_bc834135cbb946e2bbebed5d5bd7bd32
2057,paper_neutral,paper,0,139,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:57.794472+00:00,req_1da0145a41cd45d3a1644b4ac4303e8b
2058,paper_gain_small,paper,40,139,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:36:58.279469+00:00,req_607efb03f2d54caebb8084293592b313
2059,realized_loss_small,realized,-400,260,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,300,300,5.703782474656201,True,False,,2026-03-09T02:36:59.625057+00:00,req_8dc5e17f513e467b8faf24c307a2ad2e
2060,realized_neutral,realized,-30,153,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:37:00.726498+00:00,req_5e997d60836f4be59bfabcf580f5b2ad
2061,paper_loss_medium,paper,-200,182,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:01.433253+00:00,req_febe525f5f714095a151c8f78f5037d8
2062,realized_loss_large,realized,-3500,201,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:03.121214+00:00,req_8450c01d40c34f108c3e869d55c59834
2063,realized_gain,realized,200,158,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:03.771140+00:00,req_f4ad18e3705147b3acec07a5e1ce2165
2064,paper_neutral,paper,0,154,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:04.537009+00:00,req_5d1f04bd80204ad2953243c5eae275b9
2065,paper_gain_large,paper,150,229,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:05.096556+00:00,req_160eaaffdd38913b923d6e1942e8776d
2066,realized_neutral,realized,-30,109,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:37:05.519339+00:00,req_df46bd754edd47749403befa583ec3eb
2067,paper_neutral,paper,0,161,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:06.132743+00:00,req_194f7e33597f9762b37fac4a88b79aae
2068,paper_neutral,paper,0,280,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:06.677217+00:00,req_438f1d3b2e634234aae1f986605ba824
2069,realized_loss_medium,realized,-1800,183,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:07.340701+00:00,req_29206adc829b4744887fb5d1614830fb
2070,paper_loss_large,paper,-350,156,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:08.031541+00:00,req_86e4a643d41e4cbea8efc614ea879c5c
2071,realized_loss_large,realized,-3500,197,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:08.641518+00:00,req_3a08d737e6d143a086371d2132f8dd0e
2072,realized_loss_large,realized,-3500,252,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:09.174827+00:00,req_62507554668d9919830ab6342208fe9b
2073,realized_gain,realized,200,120,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:09.888135+00:00,req_cec8c2c3857248d983d140b8ed3348a7
2074,paper_loss_large,paper,-350,224,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:10.485856+00:00,req_6be967190e354507a8d802537501c2bb
2075,realized_loss_small,realized,-400,270,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:12.023734+00:00,req_a147fd1c107b40a3921e758bf6185e9f
2076,paper_loss_large,paper,-350,117,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:12.644013+00:00,req_758064401798431e808cd5d26a433492
2077,paper_neutral,paper,0,110,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:13.457735+00:00,req_ccaa622e6922419bacdfd2730956bfa2
2078,realized_loss_medium,realized,-1800,160,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,200,200,5.298317366548036,True,False,,2026-03-09T02:37:14.478096+00:00,req_cbec5ba760204d468d34c1ee8cae75df
2079,realized_loss_large,realized,-3500,189,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-09T02:37:15.382588+00:00,req_bfc5ff88760d4d39ada3ea36d0c4aae6
2080,realized_gain,realized,200,172,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:16.289173+00:00,req_5078b6f58c8d4a8aa882bb6aec441110
2081,realized_loss_small,realized,-400,124,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-09T02:37:16.936749+00:00,req_88b9c1b24bec490383e18a65547dfd17
2082,paper_loss_medium,paper,-200,219,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:17.473684+00:00,req_25a427b6870b46b894708251aef3e9bc
2083,paper_gain_small,paper,40,157,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,40,40,3.6888794541139363,True,False,,2026-03-09T02:37:17.980000+00:00,req_a1dac69710154c26b3f2a5f939f4ffe9
2084,paper_loss_large,paper,-350,167,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:18.515638+00:00,req_cfa313ac6d3f4bc0876036ab8d03dfd7
2085,realized_neutral,realized,-30,243,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",50,50,3.912023005428146,True,False,,2026-03-09T02:37:19.396188+00:00,req_64c08bd2c3644270bb2eff4d447c70da
2086,realized_loss_medium,realized,-1800,162,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:20.006511+00:00,req_de44b06d74a742d48426472819b9d6ed
2087,paper_gain_large,paper,150,159,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:20.623208+00:00,req_d7641593772742e7985b6b72cb4eaf07
2088,realized_neutral,realized,-30,135,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",50,50,3.912023005428146,True,False,,2026-03-09T02:37:21.402084+00:00,req_afc6003f4627407ca61aaa3669ff9b1e
2089,realized_neutral,realized,-30,128,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:37:22.161349+00:00,req_523ca1f7612c41f0964be384d82c4911
2090,paper_loss_large,paper,-350,103,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:22.799956+00:00,req_b6c6748f247a40c59c6e79bc4dad032a
2091,paper_gain_large,paper,150,296,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:23.618570+00:00,req_4d83df4764ff473fb295d1c7ad68fcd6
2092,paper_gain_small,paper,40,290,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,40,40,3.6888794541139363,True,False,,2026-03-09T02:37:24.429761+00:00,req_4db2594b620c4086ac87ba2ccf33c3bd
2093,realized_loss_medium,realized,-1800,292,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:25.231679+00:00,req_e4dd9b3834ae47bfa9effd845fe2b035
2094,realized_loss_medium,realized,-1800,228,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:26.153047+00:00,req_284087d84bd34e6d8dc6021a81a91800
2095,paper_loss_large,paper,-350,139,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:27.075311+00:00,req_e61d6bc501ce44dabbb6d882d888ba6e
2096,realized_gain,realized,200,274,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:27.882658+00:00,req_c7acd12fb47f40d0a7eabc16c0904431
2097,paper_gain_small,paper,40,216,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,40,40,3.6888794541139363,True,False,,2026-03-09T02:37:28.648920+00:00,req_b0ffa2d254624e28bb4fd44676d5ae45
2098,paper_neutral,paper,0,109,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:29.224821+00:00,req_2a6ac3793fc040408548a236b7c6df21
2099,paper_loss_medium,paper,-200,277,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,25,25,3.2188758248682006,True,False,,2026-03-09T02:37:30.147008+00:00,req_85a0588a71cf427ab09eba004a802f5b
2100,paper_gain_large,paper,150,261,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:30.601254+00:00,req_068cfb4c6cb6492e9c5c92fd95ff2cff
2101,paper_gain_large,paper,150,239,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:31.158494+00:00,req_983135ac96384b45b7d2d3b8eb002c5a
2102,paper_loss_medium,paper,-200,121,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:31.989411+00:00,req_a3ba49178ab1434dbf11a403ad4019a3
2103,paper_loss_large,paper,-350,244,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,20,20,2.995732273553991,True,False,,2026-03-09T02:37:32.604187+00:00,req_b560aebe605d42019b69bdeb4d9c24b7
2104,realized_neutral,realized,-30,162,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:37:33.526885+00:00,req_3b324163fc40416d996a45aa0602d9eb
2105,realized_gain,realized,200,138,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:34.260110+00:00,req_2ce8be8d048c41e79ada6407bc6b4c2b
2106,paper_loss_large,paper,-350,169,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:34.930360+00:00,req_7ceb332bd91e4151926656e919a25f34
2107,paper_loss_large,paper,-350,115,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:35.447833+00:00,req_301c93e80cfa4ab3ab8755e2b3497017
2108,realized_loss_medium,realized,-1800,281,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T02:37:37.375025+00:00,req_637945a5cbdd4a30b7d0c8be57df66f3
2109,paper_gain_large,paper,150,236,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:38.136579+00:00,req_b3645d54b22641eeb4a2b884e2e915cc
2110,paper_gain_small,paper,40,117,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:39.129809+00:00,req_7b521767219d418382c38e0a106f9690
2111,realized_gain,realized,200,183,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:39.978433+00:00,req_c819761eaa614c628e0fdd4b2385f994
2112,realized_neutral,realized,-30,144,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:37:41.090800+00:00,req_f9eb3fe2a1a548178f6f5c5d37f78663
2113,realized_neutral,realized,-30,227,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T02:37:41.548551+00:00,req_ad999e917c9142998338dd030553232e
2114,realized_loss_large,realized,-3500,243,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:42.128810+00:00,req_84fbebde348e459e8598e48b7e161c4e
2115,realized_loss_small,realized,-400,221,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T02:37:43.049332+00:00,req_1b42674cb7b549deb33814db27f3bef1
